,Tweet ID,Tweet Time,Favorite Count,Tweet Text,Name,Tweets Ago,compound,positive,neutral,negative
116,1264194381831180288,2020-05-23 14:00:02,106,Jeff Sessions fires back at Trump after the president scolds him on Twitter https://t.co/Kllh6NWuLU https://t.co/cUZ7B6QgZb,CBS News,16,0.0,0.0,1.0,0.0
117,1264190339734069248,2020-05-23 13:43:59,0,"RT @48hours: #48Hours has the real story behind the headlines in “The Case Against Brooke Skylar Richardson,” Saturday at 10/9c. https://t.…",CBS News,17,0.0,0.0,1.0,0.0
118,1264184187650822144,2020-05-23 13:19:32,84,Racist incidents against Africans in China amid coronavirus crackdown spark outcry https://t.co/1eAu3HU2Ea https://t.co/zq75KbSJMU,CBS News,18,-0.7506,0.099,0.521,0.38
119,1264179205836865536,2020-05-23 12:59:44,105,Tabatha Rosproy named 2020 National Teacher of the Year https://t.co/ie6iUJf0JI https://t.co/mXf9Yij0dT,CBS News,19,0.0,0.0,1.0,0.0
120,1264174204603244544,2020-05-23 12:39:52,188,"Florida beach with ""sugar-white sands"" named best in U.S. for 2020 https://t.co/rnHCPNWUbq https://t.co/Q3idQXXk0L",CBS News,20,0.6369,0.259,0.741,0.0
121,1264169154267025409,2020-05-23 12:19:48,55,"The Stud, San Francisco's oldest gay bar, is closing its doors due to the coronavirus pandemic https://t.co/fedYBysQnJ https://t.co/ygUD6p0JzU",CBS News,21,0.0,0.0,1.0,0.0
122,1264164165171716096,2020-05-23 11:59:58,27,TSA changes security procedures in response to COVID-19 https://t.co/Gvh0e5WJMX https://t.co/j8pxljmZzi,CBS News,22,0.34,0.211,0.789,0.0
123,1264159014960627713,2020-05-23 11:39:30,332,"Bots account for nearly half of Twitter accounts spreading coronavirus misinformation, researchers say https://t.co/NwF3lu862d https://t.co/j6xxIKJ4Tp",CBS News,23,-0.3182,0.0,0.859,0.141
124,1264154068471164931,2020-05-23 11:19:51,31,"Here's what the ""new normal"" looks like around the country as America continues to battle the coronavirus pandemic https://t.co/E3rRxV3NvK https://t.co/dX14tPNvSE",CBS News,24,-0.0258,0.108,0.779,0.113
125,1264149075752075265,2020-05-23 11:00:01,179,Stunning image of a cosmic spiral reveals what could be first glimpse at the birth of a planet https://t.co/aYQF2vKf2r https://t.co/DQBfVPMVvg,CBS News,25,0.3818,0.12,0.88,0.0
126,1264143931937349632,2020-05-23 10:39:34,369,"Teen raises over $30,000 for frontline workers through his radio station https://t.co/0iQxwAaL2B https://t.co/8jsH41sipL",CBS News,26,0.0,0.0,1.0,0.0
127,1264138881353515008,2020-05-23 10:19:30,105,Trump wants to hold the G7 world leaders summit at the White House amid coronavirus crisis https://t.co/9E9viAJSH3 https://t.co/zXHyIt9xnH,CBS News,27,-0.6249,0.0,0.806,0.194
128,1264133947467980800,2020-05-23 09:59:54,142,FBI opens investigation into fatal police shooting of 26-year-old Breonna Taylor https://t.co/7r2qqnYAvL https://t.co/ayrUhfdIvN,CBS News,28,-0.5423,0.0,0.774,0.226
129,1264128913896325120,2020-05-23 09:39:54,76,Climate change is causing Antarctica's snow to turn green https://t.co/46x7fll8cI https://t.co/PODh206cPq,CBS News,29,0.0,0.0,1.0,0.0
130,1264123883453665281,2020-05-23 09:19:54,103,Basketball legend Patrick Ewing hospitalized with coronavirus https://t.co/WzkxPeunxn https://t.co/jUwICQf8rd,CBS News,30,0.0,0.0,1.0,0.0
131,1264118874825515009,2020-05-23 09:00:00,168,Retail worker creates Facebook support group for essential employees after she was allegedly attacked by a customer https://t.co/MkbfsQqRjS https://t.co/vLbPJeUfpZ,CBS News,31,0.2023,0.202,0.672,0.126
132,1264113788850245633,2020-05-23 08:39:48,49,Cows linked to E. coli lettuce outbreaks that sickened nearly 200 https://t.co/FH2qCFqzsq https://t.co/0lXkjOXIyk,CBS News,32,-0.5423,0.0,0.774,0.226
133,1264108689771892736,2020-05-23 08:19:32,53,Lori Loughlin and Mossimo Giannulli use Zoom to plead guilty in college admissions scandal https://t.co/RmdvDl0Cgh https://t.co/DuJdLzPOF7,CBS News,33,-0.6908,0.0,0.711,0.289
134,1264103656514826245,2020-05-23 07:59:32,191,Dying coral reefs turn vibrant neon colors in apparent last-ditch effort to survive https://t.co/vo4E3mTPQ6 https://t.co/ZlxOWUuu0z,CBS News,34,0.5267,0.195,0.805,0.0
135,1264098698595831809,2020-05-23 07:39:50,181,He started a music program in prison. Now the artists are dropping a mixtape from behind bars. https://t.co/MrsuXBProm https://t.co/P3JsHEQ9XB,CBS News,35,-0.5106,0.0,0.845,0.155
136,1264093643222192130,2020-05-23 07:19:44,1090,18-year-old given months to live marries his high school sweetheart https://t.co/jy2wKXYLwN https://t.co/6Hn1TCE9kF,CBS News,36,0.6486,0.281,0.719,0.0
137,1264088597663268865,2020-05-23 06:59:41,38,Restaurant owners clash with delivery services over high fees https://t.co/DWWcHR1uIT https://t.co/WhNTUDVdNX,CBS News,37,0.0,0.0,1.0,0.0
138,1264083614570024960,2020-05-23 06:39:53,149,Church that defied stay-at-home orders burned to the ground in suspected arson https://t.co/NmaJ55RExA https://t.co/KbPWarBZ4D,CBS News,38,-0.2263,0.0,0.872,0.128
139,1264078567882788865,2020-05-23 06:19:50,81,Next COVID-19 challenge? Reopening America's dentist offices https://t.co/3qPbfdDpG5 https://t.co/lGGD8jnQ5Q,CBS News,39,0.0772,0.14,0.86,0.0
140,1264073452576821253,2020-05-23 05:59:31,69,"Beaches brace for Memorial Day weekend crowds amid pandemic: ""We really don't know what to expect"" https://t.co/yd9rwnFECN https://t.co/4E545UTvdt",CBS News,40,0.0,0.0,1.0,0.0
141,1264068492791353344,2020-05-23 05:39:48,282,Hand sanitizer left in hot vehicles can explode https://t.co/FgdjJ0w9Rr https://t.co/oJiKeeGuXG,CBS News,41,0.4939,0.262,0.738,0.0
142,1264063415309479936,2020-05-23 05:19:38,100,China plans a clampdown that could end Hong Kong's dreams of democracy https://t.co/zRhjkhOYPo https://t.co/cYBruSfhAZ,CBS News,42,0.4019,0.172,0.828,0.0
143,1264058480140451840,2020-05-23 05:00:01,102,The University of California is phasing out the ACT/SAT https://t.co/mxTlERIxs6 https://t.co/TRjCoTALem,CBS News,43,0.0,0.0,1.0,0.0
144,1264053423995006978,2020-05-23 04:39:55,53,"The untold story of Brooke Skylar Richardson, the former Ohio high school cheerleader who was tried for the death of her baby https://t.co/Mo6GVfZ4n1 https://t.co/UmqRlpr7Q9",CBS News,44,-0.4588,0.068,0.791,0.14
145,1264048372719239169,2020-05-23 04:19:51,259,Two-faced kitten named Biscuits and Gravy born in Oregon https://t.co/xfJjwTXhT2 https://t.co/O4zu1qJpSx,CBS News,45,0.0,0.0,1.0,0.0
146,1264043269593411585,2020-05-23 03:59:34,104,"Veterans, musicians, teachers, and students will sound Taps across the U.S. on Memorial Day https://t.co/H58BUPNYA2 https://t.co/9apPIsDULC",CBS News,46,0.0,0.0,1.0,0.0
147,1264038251922423809,2020-05-23 03:39:38,85,Hertz files for bankruptcy https://t.co/5msRWIA2pJ https://t.co/k4kLG1LikX,CBS News,47,0.0,0.0,1.0,0.0
148,1264033186578866176,2020-05-23 03:19:30,96,"Moderna CEO and other execs made millions on vaccine announcement
https://t.co/yfVZNm0p65 https://t.co/BFuFpF5PIQ",CBS News,48,0.0,0.0,1.0,0.0
149,1264028218677493766,2020-05-23 02:59:46,63,"From Joe Exotic to Marilyn Monroe, these are the stars playing some of the most memorable people of all-time https://t.co/2B30a8IX1I https://t.co/7DTskOd50d",CBS News,49,0.2023,0.083,0.917,0.0
150,1264023168068583424,2020-05-23 02:39:42,197,Basketball legend Patrick Ewing hospitalized with coronavirus https://t.co/dhpNA8sdJ8 https://t.co/ez00NfHRrk,CBS News,50,0.0,0.0,1.0,0.0
151,1264018115811311627,2020-05-23 02:19:37,89,At least two men survived deadly plane crash in Pakistan https://t.co/PP3jueo4NV https://t.co/9oPjgvjJEQ,CBS News,51,0.1531,0.206,0.625,0.169
152,1264013179098730499,2020-05-23 02:00:00,52,"Biden expresses regret for saying black voters ""ain't black"" if they're considering Trump https://t.co/reRQq9IgEV https://t.co/oKIROohnEf",CBS News,52,-0.4215,0.0,0.833,0.167
153,1264008090715852801,2020-05-23 01:39:47,81,Residents and businesses in Central Michigan communities have sued the operator of the two dams that failed and forced thousands to evacuate https://t.co/BcGatulkDh https://t.co/JvQWBdsvxe,CBS News,53,-0.743,0.0,0.777,0.223
154,1264003045051990021,2020-05-23 01:19:44,106,NASA managers clear SpaceX Crew Dragon spacecraft for historic launch https://t.co/NDK0lFm6vY https://t.co/Xl4qZcuYry,CBS News,54,0.3818,0.191,0.809,0.0
155,1263998080359292929,2020-05-23 01:00:00,133,How Arlington National Cemetery is honoring the fallen amid the coronavirus pandemic https://t.co/zAbqij7qRS https://t.co/L5Z9F4AWcK,CBS News,55,0.2023,0.185,0.674,0.14
156,1263992920597766145,2020-05-23 00:39:30,77,Flooding forces evacuations in more Michigan communities https://t.co/hXStRehKiN https://t.co/z6maslS87L,CBS News,56,0.0,0.0,1.0,0.0
157,1263987969792380930,2020-05-23 00:19:50,216,"Retail job losses are now the highest on record: ""Astronomical"" layoffs https://t.co/6DTb0v1Vv9 https://t.co/uufTbhsKJX",CBS News,57,-0.4019,0.0,0.816,0.184
158,1263982961210392576,2020-05-22 23:59:56,26,Cows linked to E. coli lettuce outbreaks that sickened nearly 200 https://t.co/UsAbdZUK90 https://t.co/UeFXCxyAy7,CBS News,58,-0.5423,0.0,0.774,0.226
159,1263977829244567552,2020-05-22 23:39:32,2910,"Husband sets up ""date nights"" outside wife's hospital room window as she awaits the birth of their son https://t.co/xPvtq8XqJs https://t.co/XjQelmfq8O",CBS News,59,0.0772,0.064,0.936,0.0
160,1263972831865589760,2020-05-22 23:19:41,274,"Large study finds drug touted by Trump is ""not useful and may be harmful"" for COVID-19 patients https://t.co/1n3dyOZpFq https://t.co/bCWc8IUtVZ",CBS News,60,-0.383,0.0,0.825,0.175
161,1263967970209992704,2020-05-22 23:00:22,161,"President Trump said he is deeming houses of worship as essential services and will ""override"" governors who don't open them Memorial Day weekend.

White House Press Secretary Kayleigh McEnany later said this is ""hypothetical"" and ""up to the governors"" https://t.co/lpRne9LeBj https://t.co/M9XgcDKTFg",CBS News,61,0.296,0.052,0.948,0.0
162,1263966640338808832,2020-05-22 22:55:05,0,"RT @CBSEveningNews: Many Gold Star families will miss this year’s Memorial Day visit to @ArlingtonNatl.

Placing a flag at the grave of Ame…",CBS News,62,-0.4939,0.0,0.833,0.167
163,1263966611695960073,2020-05-22 22:54:58,0,RT @CBSEveningNews: Former VP Joe Biden is expressing regret after commenting that black voters “ain’t black” if they’re considering suppor…,CBS News,63,-0.4215,0.0,0.872,0.128
164,1263966601650606081,2020-05-22 22:54:55,0,RT @CBSEveningNews: Pakistan had only just resumed domestic flights when an Airbus A320 carrying nearly 100 people crashed in a residential…,CBS News,64,0.0,0.0,1.0,0.0
165,1263966587461271558,2020-05-22 22:54:52,0,"RT @CBSEveningNews: RACING TO A CURE: Two front-runners in the hunt for a COVID-19 vaccine have reported promising new findings.
 
The U.S.…",CBS News,65,0.4019,0.114,0.886,0.0
166,1263966577122312192,2020-05-22 22:54:50,0,"RT @CBSEveningNews: Pres. Trump demanded states reopen houses of worship on Friday, threatening to override governors.
 
After @POTUS deeme…",CBS News,66,-0.4767,0.094,0.681,0.226
167,1263963935859978242,2020-05-22 22:44:20,0,"RT @CBSEveningNews: Despite the lowest gas prices in 17 years, a new poll found 95% of Americans believe this holiday weekend is too soon t…",CBS News,67,0.6496,0.188,0.812,0.0
168,1263963926569590784,2020-05-22 22:44:18,0,RT @CBSEveningNews: The tens of millions of Americans who would ordinarily be traveling during Memorial Day weekend are likely staying home…,CBS News,68,0.0,0.0,1.0,0.0
169,1263962754572070912,2020-05-22 22:39:38,415,Retail worker creates Facebook support group for essential employees after she was allegedly attacked by a customer https://t.co/YltQhsYwWO https://t.co/GrIZmVe2hk,CBS News,69,0.2023,0.202,0.672,0.126
170,1263957770430230543,2020-05-22 22:19:50,73,FBI director orders internal review of Michael Flynn investigation https://t.co/RwwzCKQR69 https://t.co/KA2fVmktRB,CBS News,70,0.0,0.0,1.0,0.0
171,1263947808341733377,2020-05-22 21:40:15,896,More than 170 students in Manila were able to “walk” across the stage during their virtual graduation ceremony — thanks to their high school robotics team 🤖🎓 https://t.co/nEc2Dnomvd https://t.co/mI2m3Ne6Yt,CBS News,71,0.4404,0.086,0.914,0.0
172,1263942715483570176,2020-05-22 21:20:00,231,Dying coral reefs turn vibrant neon colors in apparent last-ditch effort to survive https://t.co/e379r4DTBx https://t.co/qp4EVhomvN,CBS News,72,0.5267,0.195,0.805,0.0
173,1263939143471685632,2020-05-22 21:05:49,164,".@DerrickNAACP said the Biden campaign should take the backlash following his comments as a ""lesson"" moving forward. ""In order for his campaign to win, he must garner more support from the African American community, and those comments take away from that"" https://t.co/Kp9ibWzOJf https://t.co/pdvgf3rZWU",CBS News,73,0.7778,0.142,0.858,0.0
174,1263938158930132998,2020-05-22 21:01:54,0,"RT @markknoller: CDC says its Guidance for opening Houses of Worship is ""non-binding public health guidance for consideration only; it is n…",CBS News,74,0.296,0.095,0.905,0.0
175,1263938002134405120,2020-05-22 21:01:17,102,"NAACP President and CEO @DerrickNAACP acknowledged that Biden has significant support in the African American community, but said he should work to maintain that critical support. ""You either win or lose with the support of the African American community"" https://t.co/Kp9ibWzOJf https://t.co/bD6g5w6Mjv",CBS News,75,0.8422,0.277,0.607,0.116
176,1263937811012608005,2020-05-22 21:00:31,166,"""You can't tell who's infected"": Dr. Deborah Birx encouraged Americans to go outside and enjoy Memorial Day, but also maintain social distancing — because people who ""look healthy"" could still have coronavirus. https://t.co/bLCtx7Myky https://t.co/j9GfcRRLKS",CBS News,76,0.8028,0.235,0.765,0.0
177,1263936877050150912,2020-05-22 20:56:48,98,"""You cannot take the African American vote for granted,"" @DerrickNAACP told CBSN's @reenaninan in response to Biden's remark that if black voters are undecided between him and President Trump, then they ""ain't black"" https://t.co/Kp9ibWzOJf https://t.co/JRC0veWjEy",CBS News,77,0.0258,0.054,0.894,0.051
178,1263935190113624066,2020-05-22 20:50:06,122,"NAACP President and CEO @DerrickNAACP tells CBSN he wishes public health experts, not politicians, would lead a national conversation about the disproportionate effect the pandemic has taken on communities of color: ""We are losing individuals for reasons that can be avoided"" https://t.co/8ffB7ZqVDc",CBS News,78,-0.5267,0.035,0.855,0.11
179,1263933877783080961,2020-05-22 20:44:53,114,He started a music program in prison. Now artists are dropping a mixtape from behind bars featuring rappers like J. Cole and Meek Mill https://t.co/I53ORHw5NP https://t.co/uGMoV2WfWl,CBS News,79,-0.2023,0.084,0.805,0.111
180,1263930233121628164,2020-05-22 20:30:24,890,"While his wife is on bed rest in the hospital, this husband has been setting up ""date nights"" outside of her window, as she awaits the birth of their son 💙 https://t.co/otUHmLTgXu https://t.co/NuVBlMHFwA",CBS News,80,0.0772,0.038,0.962,0.0
181,1263930148367319043,2020-05-22 20:30:04,21,The days before Memorial Day usually bring a prediction of how many Southern Californians will hit the road or fly for the unofficial start of summer. But AAA’s Memorial Day forecast this year was canceled for the first time in two decades because of COVID-19. https://t.co/mkHUIgSw2B,CBS News,81,0.0,0.0,1.0,0.0
182,1263930061020897282,2020-05-22 20:29:43,0,"RT @CBSDebriefing: Got #MemorialDay plans? 

@RWJF @DrRichBesser gives @MajorCBS the download on going out this weekend. 

The latest COVID…",CBS News,82,0.0,0.0,1.0,0.0
183,1263926717418295296,2020-05-22 20:16:26,427,NAACP president says Biden cannot take African American vote for granted https://t.co/W9aqhLS9kI https://t.co/51LO9m9K3J,CBS News,83,0.25,0.143,0.857,0.0
184,1263922990393286658,2020-05-22 20:01:38,49,"Eid al-Fitr starts this weekend, but plans for many Muslims around the world will be put on hold due to coronavirus. “It feels like the discipline of Ramadan is perpetually with us,” Zachary Wright, associate prof. at Northwestern University in Qatar, said https://t.co/1rKPXNx9ni https://t.co/0iuArjsXm7",CBS News,84,0.5023,0.07,0.93,0.0
185,1263922582514008066,2020-05-22 20:00:00,305,Billionaire Goldman Sachs exec says it's time to end coronavirus lockdown https://t.co/HatLOIIhny https://t.co/VHfOvoMqEc,CBS News,85,0.0,0.0,1.0,0.0
186,1263918833112436736,2020-05-22 19:45:06,548,WATCH: Security video footage shows the Pakistan International Airlines passenger plane as it crashed in Karachi Friday. PK 8303 went down with 91 passengers and 7 crew on board https://t.co/OuFskZrFZy https://t.co/rFmbDwyzy8,CBS News,86,0.34,0.074,0.926,0.0
187,1263914941788098576,2020-05-22 19:29:39,538,18-year-old given months to live marries his high school sweetheart https://t.co/OAZBWlkrCz https://t.co/SyoUTtF3tB,CBS News,87,0.6486,0.281,0.719,0.0
188,1263914281793355776,2020-05-22 19:27:01,36,"Social media usage is skyrocketing as people spend more time on their devices during the pandemic. One influencer with 1.2 million Instagram followers and a successful clothing line, says she’s collecting more likes and blog readers but also finding fewer business opportunities. https://t.co/Vg3SqJtzuX",CBS News,88,0.7812,0.164,0.836,0.0
189,1263911221218160640,2020-05-22 19:14:52,63,"Planned Parenthoods received $80 million in PPP loans. Now, the SBA wants it back https://t.co/gbG0iTnweX https://t.co/0aNrbd4WwY",CBS News,89,0.0,0.0,1.0,0.0
190,1263907549562183682,2020-05-22 19:00:16,182,"WATCH: Prince William and Kate hosted a virtual bingo game for a senior living home, and shared a laugh with the residents there 💛 https://t.co/5lmEzTXhdr https://t.co/4rtSxulAm6",CBS News,90,0.7184,0.194,0.806,0.0
191,1263903707869175811,2020-05-22 18:45:00,214,"Trump announces houses of worship will be deemed ""essential services"" https://t.co/bmCCpoluU9 https://t.co/NQqpe8KR4Q",CBS News,91,0.296,0.167,0.833,0.0
192,1263902880622403585,2020-05-22 18:41:43,50,"As NOAA warns of a very active hurricane season to come, experts are concerned about people who won’t go to packed shelters because of coronavirus fears.

""There is real danger in that,"" @WeatherProf says

Watch his full interview today: https://t.co/J9PKs8NDYy https://t.co/LMxLgjYTuX",CBS News,92,-0.5584,0.063,0.777,0.16
193,1263901026110918660,2020-05-22 18:34:21,0,RT @markknoller: .@PressSec announces that Pres Trump donating his presidential salary this quarter to @HHSGov to help fund development of…,CBS News,93,0.4019,0.124,0.876,0.0
194,1263900268753752064,2020-05-22 18:31:20,192,"Soon after President Trump said he will ""override"" governors to open places of worship, McEnany says this is ""hypothetical"" and it's ""up to the governors"" https://t.co/Nj065CIsxp https://t.co/UsGW0eqAQI",CBS News,94,0.296,0.078,0.922,0.0
195,1263900023735177217,2020-05-22 18:30:22,188,"Meet Biscuits and Gravy, the kitten with two faces born in Oregon this week https://t.co/nJC42wepQM https://t.co/BALjCZbMwc",CBS News,95,0.0,0.0,1.0,0.0
196,1263896999360937987,2020-05-22 18:18:21,137,"Dr. Birx says social distancing is still important to maintain because there are many people who ""look healthy"" but don't know they are infected with COVID-19 https://t.co/Nj065CIsxp https://t.co/GN52ZMTY92",CBS News,96,-0.4678,0.1,0.768,0.132
197,1263896057458671616,2020-05-22 18:14:36,47,"Areas bordering New York City could reopen next week, Cuomo says https://t.co/EtzJfHStmL https://t.co/8qhDuUQrMw",CBS News,97,0.0,0.0,1.0,0.0
198,1263894949424238596,2020-05-22 18:10:12,254,"Dr. Birx says it's ""very important"" for Americans to have masks and maintain 6-foot social distancing when they go out over Memorial Day weekend https://t.co/Nj065CIsxp https://t.co/ayoqScXqlA",CBS News,98,0.2716,0.077,0.923,0.0
199,1263893023152275457,2020-05-22 18:02:33,0,"RT @weijia: President Trump says the country must reopen churches and other places of worship because they are essential. 

He said, “If th…",CBS News,99,0.296,0.091,0.909,0.0
200,1264268116441337857,2020-05-23 18:53:02,24,The drop in air travel due to the Covid-19 pandemic has meant that Alaska's Anchorage International Airport has overtaken the likes of Hartsfield-Jackson Atlanta and London Heathrow to briefly become the world's busiest airport https://t.co/dZyTDr0HDF,CNN,0,0.1779,0.074,0.871,0.055
201,1264265621799407617,2020-05-23 18:43:07,126,"An ADHD coach and educator share how parents can help their kids thrive in remote learning, balance homeschooling with a neurodivergent child while working from home and work through frustrations together https://t.co/diRxxYNRVq",CNN,1,0.2263,0.133,0.786,0.081
202,1264263093946847233,2020-05-23 18:33:05,256,"Georgia is definitely in play in the 2020 presidential election, even if it isn't as strong a pickup opportunity for Democrats as some other states. https://t.co/Q4pBOBq79q",CNN,2,0.6367,0.242,0.675,0.083
203,1264260334317166593,2020-05-23 18:22:07,116,"CNN talked to ""Top Chef"" and ""Mind of a Chef"" alum Ed Lee, who has restaurants in Louisville, Kentucky, and around Washington, DC, to get his thoughts on whether restaurants can survive the Covid-19 shutdown and what they'll look like in the future https://t.co/GJg87oAFea",CNN,3,0.5106,0.093,0.907,0.0
204,1264257805554528258,2020-05-23 18:12:04,362,Thrift stores around the country are getting a deluge of donations from people who've had months to think about the things they don't need while sheltering at home during the coronavirus pandemic https://t.co/KTAxvWdXJz,CNN,4,0.0,0.0,1.0,0.0
205,1264254825447018498,2020-05-23 18:00:13,191,When do you think this pandemic began? Join @FareedZakaria to learn what he discovered. CNN Special Report – China’s Deadly Secret airs Sunday at 9 p.m. ET/PT https://t.co/DdpveMaY7j,CNN,5,0.5994,0.159,0.841,0.0
206,1264253276767293441,2020-05-23 17:54:04,81,"Fred Yonnet offers a creative solution to unite his band, Frederic Yonnet and The Band with No Name, and play safely, during the pandemic https://t.co/oPOmYjrHWq",CNN,6,0.8225,0.327,0.606,0.067
207,1264250756653342722,2020-05-23 17:44:03,314,Joe Biden is adopting some of his former Democratic presidential primary rivals' best-known tactics as he seeks to bridge the party's gaps headed into his general election match-up against President Trump https://t.co/2KzRModhWK,CNN,7,0.0,0.0,1.0,0.0
208,1264247991860428802,2020-05-23 17:33:04,920,"Astronomers have spotted a massive disk galaxy, not unlike our own, that formed 12.5 billion years ago when our 13.8 billion-year-old universe was only a tenth of its current age. https://t.co/31UIWYMw9m",CNN,8,0.0,0.0,1.0,0.0
209,1264245220666998785,2020-05-23 17:22:03,386,"Moderna's chief financial officer and chief medical officer executed options and sold nearly $30 million of shares combined on Monday and Tuesday, SEC filings reviewed by CNN Business show https://t.co/hRI30ljYdH",CNN,9,0.296,0.071,0.929,0.0
210,1264244392614862848,2020-05-23 17:18:46,203,".@npwcnn goes inside one of Sao Paulo’s favelas, home to some of Brazil’s poorest areas, where emergency workers are struggling to treat people with Covid-19 as confirmed cases skyrocket in the country. https://t.co/Lt8KaPE3B0 https://t.co/k7dLl5M6xb",CNN,10,-0.7351,0.065,0.721,0.214
211,1264242449830076425,2020-05-23 17:11:03,487,"NASA is seeking US citizens for an eight-month study on social isolation in preparation for missions to Mars and the moon.
https://t.co/pJwaZATOqG",CNN,11,-0.4019,0.0,0.886,0.114
212,1264239731967229953,2020-05-23 17:00:15,283,Nike has turned to King James to carry out its latest message about how sports can teach us a lot about hope and perseverance when times are tough https://t.co/7ESF3kRNJE,CNN,12,0.34,0.092,0.86,0.048
213,1264235669091749891,2020-05-23 16:44:06,307,"Rescue crews have retrieved the data recorder from the Pakistan International Airlines plane that crashed on Friday, killing at least 97 passengers and crew members https://t.co/68YaUNzp55",CNN,13,-0.2732,0.104,0.757,0.139
214,1264232890314956805,2020-05-23 16:33:04,166,"Spandau Ballet front man and 1980s icon Tony Hadley has stepped in to solve a bizarre controversy erupting in Singapore, earning a man a cash prize by clarifying exactly how the star's surname is pronounced https://t.co/zZUp6vfmIN",CNN,14,0.4215,0.126,0.817,0.057
215,1264230125559853056,2020-05-23 16:22:04,541,"As Europe's beaches fill up with sunseekers, alarmed authorities face the challenge of keeping coronavirus in check while giving citizens the space and respite they need after months of lockdown restrictions. https://t.co/yYTAqcFEZI",CNN,15,0.0772,0.105,0.826,0.068
216,1264227600211283968,2020-05-23 16:12:02,305,The nation's rental car companies are in deep trouble. And that's another blow for the already struggling auto industry. https://t.co/YfsvJOv7sm,CNN,16,-0.6705,0.0,0.766,0.234
217,1264222819858157568,2020-05-23 15:53:03,409,"More than 125 San Francisco firefighters are battling a four-alarm warehouse fire Saturday on Pier 45, the city's fire department says. The blaze was first reported at 4:17 a.m. local time (7:17 a.m. ET) and has been contained to a section of the pier. https://t.co/NKwbyoBlst",CNN,17,-0.7096,0.0,0.859,0.141
218,1264221320226713607,2020-05-23 15:47:05,431,"The number of coronavirus-related deaths in New York is below 100, down to 84 deaths yesterday, according to Gov. Cuomo.

“For me, it's just a sign that we're making real progress,” he says. https://t.co/kgEdv6RaP4 https://t.co/FfpYNGYYrz",CNN,18,0.0772,0.037,0.963,0.0
219,1264220568917889026,2020-05-23 15:44:06,363,"""Look, I know your anger, but recusal was required by law. I did my duty &amp; you're damn fortunate I did. It protected the rule of law &amp; resulted in your exoneration,"" former Trump-appointed AG Jeff Sessions said in a late Friday tweet directed at Trump https://t.co/NZuUnXyVap",CNN,19,0.4215,0.136,0.76,0.104
220,1264220126641078272,2020-05-23 15:42:20,200,"Gatorland in Orlando is reopening today, and the park will be implementing temperature checks and is giving away free face masks to guests.

“We’re very serious about safety,” Gatorland President and CEO Mark McHugh says. https://t.co/KuSncMGGii",CNN,20,0.6258,0.141,0.819,0.04
221,1264217290150739968,2020-05-23 15:31:04,569,"Scientists at NASA say we're currently in a ""Grand Solar Minimum."" The last occurrence was between 1650 and 1715, during what's known as the Little Ice Age.

But this solar minimum won't spark another ice age, they say. That's likely due to climate change. https://t.co/uDCgMUl9kW",CNN,21,0.0003,0.043,0.915,0.043
222,1264216108615303170,2020-05-23 15:26:22,1328,"North Dakota Gov. Doug Burgum fought back tears in a news conference: “If someone is wearing a mask, they're not doing it to represent what political party they're in … They might be doing it because they’ve got a 5-year-old child who’s been going through cancer treatments” https://t.co/ovQa4MK5YN",CNN,22,-0.7096,0.049,0.796,0.156
223,1264215420640342018,2020-05-23 15:23:38,1001,"A four-alarm fire has destroyed a quarter of San Francisco’s Pier 45, officials say. https://t.co/98Wg3J9Cs8 https://t.co/2OjJTLNcyM",CNN,23,-0.6808,0.0,0.714,0.286
224,1264213509480624128,2020-05-23 15:16:03,303,The pandemic could reshape the world order. Trump's chaotic strategy is accelerating US losses | Analysis by @NicRobertsonCNN https://t.co/mzxmEJcSvw,CNN,24,-0.7096,0.0,0.742,0.258
225,1264209992971964417,2020-05-23 15:02:04,328,"A 20-year-old man is facing assault and battery charges after a video surfaced of him attacking a 75-year-old man at a nursing home in Detroit, according to police. https://t.co/5GrX7LsJ7r",CNN,25,-0.836,0.0,0.745,0.255
226,1264205445486596097,2020-05-23 14:44:00,1783,The US has successfully tested a new high-energy laser weapon that can destroy aircraft mid-flight https://t.co/NwBULyGQ9O,CNN,26,-0.3612,0.146,0.594,0.26
227,1264204094169890816,2020-05-23 14:38:38,0,"RT @CNNSotu: SUNDAY: @WhiteHouse Senior Advisor Kevin Hassett, @GovMurphy, @SenRickScott &amp; @RepValDemings join #CNNSOTU live! Tune in on 📺…",CNN,27,0.3595,0.122,0.878,0.0
228,1264204008576729088,2020-05-23 14:38:18,0,"RT @drsanjaygupta: For many of us, Memorial Day marks the beginning of summer. But, that doesn’t mean we can go back to normal. I still don…",CNN,28,0.0,0.0,1.0,0.0
229,1264202200064163841,2020-05-23 14:31:06,711,"This priest thought he would have a little fun on Easter — and observe social distancing, of course — by using a plastic squirt gun to dispense holy water on parishioners https://t.co/OdBXfYGA12",CNN,29,0.1548,0.085,0.847,0.068
230,1264198416525070340,2020-05-23 14:16:04,703,Victoria's Secret is permanently closing 250 stores in the US and Canada https://t.co/zyNkn0AF4A,CNN,30,0.0,0.0,1.0,0.0
231,1264197469447098368,2020-05-23 14:12:19,441,"San Francisco firefighters are battling a four-alarm warehouse fire on Pier 45, the city's fire department says. https://t.co/RhqiZbXuFU https://t.co/awFVl1hyWx",CNN,31,-0.7096,0.0,0.699,0.301
